Administrative,Informational,ProductRelated,TotalTimeOnSite,BounceRates,ExitRates,PageValues,SpecialDay,Month,VisitorType,Weekend,Revenue
0,0,1,0,0.2,0.2,0,0,Mar,Returning_Visitor,FALSE,FALSE
0,0,3,227.5,0,0.022222222,0,0,Mar,Returning_Visitor,FALSE,FALSE
5,0,17,756.2333332999999,0,0.002272727,0,0,Mar,Returning_Visitor,TRUE,FALSE
0,0,15,872.8333333,0,0.026666667,0,0,Mar,Returning_Visitor,TRUE,FALSE
0,0,2,0,0.2,0.2,0,0,Mar,Returning_Visitor,FALSE,FALSE
0,0,35,835.0666667,0.012571429,0.044761905,0,0,Mar,Returning_Visitor,FALSE,FALSE
0,0,4,82.5,0,0.05,0,0,Mar,Returning_Visitor,FALSE,FALSE
0,1,1,13,0,0.1,0,0,Mar,Returning_Visitor,FALSE,FALSE
0,0,2,9,0,0.1,0,0,Mar,Returning_Visitor,TRUE,FALSE
0,0,2,7,0,0.1,0,0,Mar,Returning_Visitor,FALSE,FALSE
0,0,12,94.5,0.033333333,0.025555556,0,0,Mar,Returning_Visitor,FALSE,FALSE
5,0,23,353.3,0,0.016,0,0,Mar,Returning_Visitor,TRUE,FALSE
0,0,29,3312.5,0.013793103,0.028965517,0,0,Mar,Returning_Visitor,FALSE,FALSE
0,0,3,75,0,0.066666667,0,0,Mar,Returning_Visitor,TRUE,FALSE
2,0,10,82,0.05,0.11,0,0,Mar,Returning_Visitor,FALSE,FALSE
0,1,27,1571.5,0.003703704,0.014814815,0,0,Mar,Returning_Visitor,FALSE,FALSE
7,2,35,1503.1332615000001,0,0.008681765,0,0,Mar,Returning_Visitor,FALSE,FALSE
3,2,54,2905.1,0,0.00969697,0,0,Mar,Returning_Visitor,FALSE,FALSE
0,0,2,96,0,0.1,0,0,Mar,Returning_Visitor,FALSE,FALSE
2,0,3,1744,0,0.025,0,0,Mar,Returning_Visitor,FALSE,FALSE
2,0,5,158,0,0.04,0,0,Mar,Returning_Visitor,FALSE,FALSE
1,0,46,1394.166667,0,0.01037037,0,0,Mar,Returning_Visitor,FALSE,FALSE
1,0,23,1521.6,0.022916667,0.038373016,7.103020833,0,Mar,Returning_Visitor,FALSE,TRUE
0,0,5,156,0,0.04,0,0,Mar,Returning_Visitor,FALSE,FALSE
0,0,10,240.75,0,0.02,0,0,Mar,Returning_Visitor,FALSE,FALSE
2,0,37,1334.5,0.005128205,0.016410256,0,0,Mar,New_Visitor,FALSE,FALSE
6,0,68,3139.969048,0,1.75593e-4,0,0,Mar,Returning_Visitor,FALSE,FALSE
4,0,4,165,0,0.028571429,0,0,Mar,Returning_Visitor,FALSE,FALSE
2,0,2,182,0,0.05,0,0,Mar,New_Visitor,FALSE,FALSE
0,0,15,175.9166667,0.013333333,0.026666667,0,0,Mar,Returning_Visitor,TRUE,FALSE
3,0,11,316.76666667,0,0.003571429,0,0,Mar,Returning_Visitor,FALSE,FALSE
2,0,7,159.8,0,0.011111111,0,0,Mar,New_Visitor,FALSE,FALSE
0,0,1,0,0.2,0.2,0,0,Mar,Returning_Visitor,FALSE,FALSE
3,0,55,1090.742857,0,0.002222222,0,0,Mar,New_Visitor,FALSE,FALSE
1,3,21,750.6666667,0.008333333,0.023611111,0,0,Mar,Returning_Visitor,FALSE,FALSE
4,0,64,1704.2777773,0.003076923,0.009213675,0,0,Mar,Returning_Visitor,FALSE,FALSE
0,1,75,5034.666667,0.002631579,0.017324561,0,0,Mar,Returning_Visitor,FALSE,FALSE
1,0,14,277.5,0,0.019047619,0,0,Mar,Returning_Visitor,FALSE,FALSE
1,0,8,1268.48571429,0,0.028571429,0,0,Mar,Returning_Visitor,FALSE,FALSE
0,0,49,1384.016667,0,0.011904762,0,0,Mar,Returning_Visitor,FALSE,FALSE
0,0,4,52,0,0.025,0,0,Mar,Returning_Visitor,FALSE,FALSE
1,0,29,675.75,0,0.005057471,0,0,Mar,Returning_Visitor,FALSE,FALSE
0,0,7,64,0,0.014285714,0,0,Mar,Returning_Visitor,FALSE,FALSE
0,0,1,0,0.2,0.2,0,0,Mar,Returning_Visitor,FALSE,FALSE
0,0,8,326.5,0.1,0.125,0,0,Mar,Returning_Visitor,FALSE,FALSE
0,0,25,1690.977778,0.008,0.037333333,0,0,Mar,Returning_Visitor,FALSE,FALSE
0,0,1,0,0.2,0.2,0,0,Mar,Returning_Visitor,FALSE,FALSE
4,0,3,456.5,0,0.008,0,0,Mar,New_Visitor,FALSE,FALSE
0,0,12,407,0,0.033333333,0,0,Mar,Returning_Visitor,FALSE,FALSE
6,0,39,1754.7333337,0.005128205,0.021367521,0,0,Mar,Returning_Visitor,FALSE,FALSE
3,0,24,896.0909091,0,0.009876543,0,0,Mar,New_Visitor,FALSE,FALSE
1,0,12,276.3333333,0,0.016666667,0,0,Mar,Returning_Visitor,TRUE,FALSE
2,0,15,629.6666667,0,0.00625,0,0,Mar,New_Visitor,FALSE,FALSE
0,0,10,194,0.02,0.04,0,0,Mar,Returning_Visitor,FALSE,FALSE
8,1,19,446,0,0.016666667,19.66818546,0,Mar,Returning_Visitor,TRUE,FALSE
9,1,55,1977.566667,0,0.004371585,0,0,Mar,Returning_Visitor,FALSE,FALSE
3,0,27,739.9166667,0,0.011111111,0,0,Mar,Returning_Visitor,FALSE,FALSE
0,1,30,2001.833333,0,0.003333333,9.227000967,0,Mar,Returning_Visitor,FALSE,TRUE
0,0,3,0,0.2,0.2,0,0,Mar,Returning_Visitor,FALSE,FALSE
0,0,24,308.8635531,0,0.028030303,0,0,Mar,Returning_Visitor,FALSE,FALSE
3,0,46,2790.666667,0,0.005555556,0,0,Mar,Returning_Visitor,FALSE,FALSE
0,0,1,0,0.2,0.2,0,0,Mar,Returning_Visitor,FALSE,FALSE
0,0,25,812,0,0.008,0,0,Mar,Returning_Visitor,FALSE,FALSE
0,0,12,166,0.028571429,0.071428571,0,0,Mar,Returning_Visitor,TRUE,FALSE
1,0,4,79,0,0.05,0,0,Mar,Returning_Visitor,FALSE,FALSE
4,0,46,2536.688095,0.027083333,0.047905093,0,0,Mar,Returning_Visitor,FALSE,FALSE
0,0,10,226.8333333,0,0.01,0,0,Mar,Returning_Visitor,TRUE,FALSE
3,0,9,959,0,0.007692308,34.43601877,0,Mar,New_Visitor,FALSE,TRUE
0,0,13,226,0,0.053846154,0,0,Mar,Returning_Visitor,TRUE,FALSE
1,0,111,3522.76879189,9.83e-5,0.009438427,12.01656549,0,Mar,Returning_Visitor,FALSE,FALSE
5,0,2,57.5,0,0.033333333,0,0,Mar,Returning_Visitor,FALSE,FALSE
2,0,27,566.4,0.014814815,0.030452675,0,0,Mar,Returning_Visitor,TRUE,FALSE
8,0,33,1378.883333,0.013888889,0.027742165,0,0,Mar,Returning_Visitor,FALSE,FALSE
0,0,5,239,0,0.04,0,0,Mar,Returning_Visitor,FALSE,FALSE
2,0,7,256.6666667,0,0.00625,0,0,Mar,New_Visitor,TRUE,FALSE
1,14,81,3989.119086,0.008897485,0.029431012,0,0,Mar,Returning_Visitor,FALSE,FALSE
0,0,6,44,0.066666667,0.1,0,0,Mar,Returning_Visitor,FALSE,FALSE
0,0,8,781,0.028571429,0.057142857,0,0,Mar,Returning_Visitor,FALSE,FALSE
4,0,14,236.6666667,0,0.010588235,0,0,Mar,Returning_Visitor,FALSE,FALSE
3,0,25,487.8846154,0.005333333,0.033504762,0,0,Mar,Returning_Visitor,TRUE,FALSE
0,0,25,770.0285714,0.0112,0.034933333,0,0,Mar,Returning_Visitor,FALSE,FALSE
2,3,22,1197.475,0,0.014,16.14384,0,Mar,Returning_Visitor,FALSE,TRUE
0,0,2,12,0,0.1,0,0,Mar,Returning_Visitor,FALSE,FALSE
0,0,3,8,0.066666667,0.133333333,0,0,Mar,Returning_Visitor,FALSE,FALSE
1,0,22,416.8,0.019047619,0.038095238,0,0,Mar,Returning_Visitor,FALSE,FALSE
0,0,1,0,0.2,0.2,0,0,Mar,Returning_Visitor,FALSE,FALSE
9,5,61,2999.7520145999997,0.01,0.020655014,2.810812468,0,Mar,Returning_Visitor,FALSE,FALSE
0,0,2,254,0,0.1,0,0,Mar,Returning_Visitor,FALSE,FALSE
0,0,7,67,0,0.028571429,0,0,Mar,Returning_Visitor,FALSE,FALSE
0,0,4,57,0,0.025,0,0,Mar,Returning_Visitor,FALSE,FALSE
0,0,12,240.4166667,0,0.061688312,0,0,Mar,Returning_Visitor,FALSE,FALSE
0,0,8,551.1666667,0.025,0.035,0,0,Mar,Returning_Visitor,FALSE,FALSE
6,0,47,1603.7,0.009929078,0.019797366,27.26888014,0,Mar,Returning_Visitor,FALSE,TRUE
0,0,7,379.5,0.057142857,0.085714286,0,0,Mar,Returning_Visitor,FALSE,FALSE
1,0,14,554.1857143,0.028571429,0.02987013,0,0,Mar,Returning_Visitor,TRUE,FALSE
3,0,31,2039.301587,0.015625,0.0515625,0,0,Mar,Returning_Visitor,FALSE,FALSE
0,0,3,103,0,0.022222222,0,0,Mar,Returning_Visitor,TRUE,FALSE
7,0,44,1557.1,0.004081633,0.006501458,0,0,Mar,Returning_Visitor,FALSE,FALSE
3,0,8,531.15,0,0.003333333,0,0,Mar,New_Visitor,FALSE,FALSE
1,1,88,1800.775703,0.004545455,0.020644542,0,0,Mar,Returning_Visitor,FALSE,FALSE
0,0,1,0,0.2,0.2,0,0,Mar,Returning_Visitor,FALSE,FALSE
7,4,31,2050.1337663000004,8.54701e-4,0.013342491,11.92009615,0,Mar,Returning_Visitor,FALSE,TRUE
2,0,39,1790.366667,0,0.016410256,78.93483561,0,Mar,Returning_Visitor,FALSE,TRUE
0,0,10,236,0,0.026666667,0,0,Mar,Returning_Visitor,FALSE,FALSE
5,4,17,870.0833333,0,0.008695652,0,0,Mar,New_Visitor,FALSE,FALSE
3,0,46,1024.6476189999998,0.004255319,0.020449173,0,0,Mar,Returning_Visitor,FALSE,FALSE
4,0,14,1015.6666667,0,0.014259259,0,0,Mar,New_Visitor,FALSE,FALSE
0,0,40,962.3333333,0,0.01625,0,0,Mar,Returning_Visitor,FALSE,FALSE
4,0,2,883,0,0.008,0,0,Mar,New_Visitor,FALSE,FALSE
0,0,2,24,0,0.1,0,0,Mar,Returning_Visitor,FALSE,FALSE
8,4,30,1949.125,0,0.008108108,15.88906362,0,Mar,Returning_Visitor,TRUE,TRUE
3,0,15,491.16666663,0,0.0125,0,0,Mar,Returning_Visitor,FALSE,FALSE
0,0,16,154.8333333,0,0.00625,0,0,Mar,Returning_Visitor,FALSE,FALSE
2,1,37,948.4428571,0,0.010526316,0,0,Mar,Returning_Visitor,TRUE,FALSE
4,1,11,498.375,0,0.001709402,0,0,Mar,New_Visitor,TRUE,FALSE
3,0,2,289,0,0.025,0,0,Mar,Returning_Visitor,TRUE,FALSE
1,0,15,679.25,0.028571429,0.028571429,0,0,Mar,Returning_Visitor,TRUE,FALSE
0,0,29,617.5,0.006896552,0.01954023,0,0,Mar,Returning_Visitor,FALSE,FALSE
0,2,15,284,0,0.0125,11.9955404,0,Mar,Returning_Visitor,TRUE,TRUE
0,0,3,20,0,0.066666667,0,0,Mar,Returning_Visitor,TRUE,FALSE
0,0,1,0,0.2,0.2,0,0,Mar,Returning_Visitor,TRUE,FALSE
0,0,2,22,0,0.1,0,0,Mar,Returning_Visitor,FALSE,FALSE
1,1,55,898.4,0.003508772,0.01754386,0,0,Mar,Returning_Visitor,TRUE,FALSE
0,0,1,0,0.2,0.2,0,0,Mar,Returning_Visitor,FALSE,FALSE
0,0,38,1372,0.005405405,0.018918919,0,0,Mar,Returning_Visitor,FALSE,FALSE
2,0,7,180,0.022222222,0.055555556,0,0,Mar,Returning_Visitor,TRUE,FALSE
4,2,149,5745.458059,0.003870968,0.007285123,18.36804916,0,Mar,Returning_Visitor,FALSE,TRUE
0,0,5,288.5,0,0.0125,0,0,Mar,Returning_Visitor,TRUE,FALSE
0,0,2,0,0.2,0.2,0,0,Mar,Returning_Visitor,TRUE,FALSE
0,0,6,192,0,0.04,0,0,Mar,Returning_Visitor,FALSE,FALSE
0,0,27,954.6666667,0,0.003846154,0,0,Mar,Returning_Visitor,FALSE,FALSE
0,0,1,0,0.2,0.2,0,0,Mar,Returning_Visitor,FALSE,FALSE
2,0,13,503,0.013333333,0.040444444,0,0,Mar,Returning_Visitor,FALSE,FALSE
0,0,41,1546.5,0,0.008333333,0,0,Mar,Returning_Visitor,TRUE,FALSE
2,0,9,141.46666667,0,0.018181818,0,0,Mar,Returning_Visitor,FALSE,FALSE
2,0,9,310.8333333,0,0.006060606,0,0,Mar,New_Visitor,TRUE,FALSE
0,0,8,181,0.075,0.1,0,0,Mar,Returning_Visitor,TRUE,FALSE
2,0,15,245.5,0,0.011764706,0,0,Mar,New_Visitor,TRUE,FALSE
0,0,21,517.4238095,0.019047619,0.025,0,0,Mar,Returning_Visitor,FALSE,FALSE
0,0,12,358.0666667,0,0.025,0,0,Mar,Returning_Visitor,FALSE,FALSE
1,0,22,344.75,0,0.026984127,0,0,Mar,Returning_Visitor,FALSE,FALSE
3,0,13,846,0,0.013333333,0,0,Mar,Returning_Visitor,FALSE,FALSE
0,0,31,1759.416667,0,0.002903226,0,0,Mar,Returning_Visitor,TRUE,FALSE
2,0,19,3303,0.015789474,0.037894737,0,0,Mar,Returning_Visitor,FALSE,FALSE
0,0,13,265.1666667,0,0.046153846,0,0,Mar,Returning_Visitor,FALSE,FALSE
5,0,13,550.7,0,0.002222222,0,0,Mar,New_Visitor,FALSE,FALSE
0,0,6,92,0,0.066666667,0,0,Mar,Returning_Visitor,FALSE,FALSE
3,0,0,279,0,0.05,0,0,Mar,Returning_Visitor,TRUE,FALSE
3,1,23,1761.767677,0.002197802,0.037765568,0,0,Mar,Returning_Visitor,FALSE,FALSE
3,2,2,78,0,0.033333333,0,0,Mar,New_Visitor,FALSE,FALSE
6,0,47,1994.613409,0.004,0.019314286,17.527656,0,Mar,Returning_Visitor,FALSE,FALSE
1,0,12,633.4,0,0.018181818,0,0,Mar,Returning_Visitor,TRUE,FALSE
0,0,5,155,0.04,0.053333333,0,0,Mar,Returning_Visitor,FALSE,FALSE
0,0,11,814.5,0,0.01,0,0,Mar,New_Visitor,FALSE,FALSE
0,0,21,460.4166667,0.019047619,0.036507937,0,0,Mar,Returning_Visitor,FALSE,FALSE
0,0,5,819.5,0,0.036,0,0,Mar,Returning_Visitor,TRUE,FALSE
1,0,30,667.7,0,0.006451613,0,0,Mar,New_Visitor,TRUE,FALSE
0,0,5,427,0,0.04,0,0,Mar,Returning_Visitor,TRUE,FALSE
0,0,1,0,0.2,0.2,0,0,Mar,Returning_Visitor,FALSE,FALSE
0,0,17,766.5,0,0.0125,61.9395,0,Mar,New_Visitor,TRUE,TRUE
0,0,1,0,0.2,0.2,0,0,Mar,Returning_Visitor,FALSE,FALSE
0,0,14,2425,0,0.007142857,0,0,Mar,Returning_Visitor,FALSE,FALSE
7,0,11,736,0,0.007142857,0,0,Mar,New_Visitor,TRUE,FALSE
0,0,15,638.6428571,0.003571429,0.053571429,0,0,Mar,Returning_Visitor,FALSE,FALSE
0,1,8,577,0,0.014285714,0,0,Mar,Returning_Visitor,TRUE,FALSE
0,0,4,81,0,0.025,0,0,Mar,Returning_Visitor,FALSE,FALSE
0,0,20,1985,0.03,0.055,0,0,Mar,Returning_Visitor,FALSE,FALSE
5,0,24,855.6444444,0.04,0.059846154,0,0,Mar,Returning_Visitor,TRUE,FALSE
7,0,15,492.98333329999997,0,0.01,0,0,Mar,Returning_Visitor,FALSE,FALSE
3,0,15,579,0.0125,0.025,0,0,Mar,Returning_Visitor,FALSE,FALSE
0,0,2,0,0.2,0.2,0,0,Mar,Returning_Visitor,FALSE,FALSE
3,0,30,744.66666663,0.026666667,0.046666667,0,0,Mar,Returning_Visitor,TRUE,FALSE
0,3,31,4604.166667,0.012903226,0.039247312,8.682741935,0,Mar,Returning_Visitor,FALSE,FALSE
0,0,9,1040,0.077777778,0.116666667,0,0,Mar,Returning_Visitor,FALSE,FALSE
0,0,3,223,0.066666667,0.133333333,0,0,Mar,Returning_Visitor,FALSE,FALSE
0,2,11,701.5,0.020512821,0.035897436,0,0,Mar,Returning_Visitor,TRUE,FALSE
0,0,30,632.5833333,0,0.021666667,0,0,Mar,Returning_Visitor,FALSE,FALSE
1,0,9,389,0,0.044444444,0,0,Mar,New_Visitor,TRUE,FALSE
3,0,45,2609.966667,0,0.008510638,9.702113281,0,Mar,New_Visitor,TRUE,FALSE
10,0,47,4223.0666667000005,0,0.019871795,7.256219133,0,Mar,Returning_Visitor,FALSE,FALSE
13,1,15,722.5416667,0.019047619,0.032380952,0,0,Mar,Returning_Visitor,FALSE,FALSE
0,0,1,0,0.2,0.2,0,0,Mar,Returning_Visitor,FALSE,FALSE
1,0,39,2487.5,0.017105263,0.047105263,0,0,Mar,Returning_Visitor,FALSE,FALSE
0,0,15,212.8,0.019047619,0.042857143,0,0,Mar,Returning_Visitor,FALSE,FALSE
2,0,20,521,0.013636364,0.034848485,0,0,Mar,Returning_Visitor,FALSE,FALSE
0,0,1,0,0.2,0.2,0,0,Mar,Returning_Visitor,FALSE,FALSE
2,0,5,120,0,0.014285714,0,0,Mar,New_Visitor,FALSE,FALSE
0,0,13,96.5,0.030769231,0.076923077,0,0,Mar,Returning_Visitor,FALSE,FALSE
0,0,8,267,0,0.05,0,0,Mar,Returning_Visitor,FALSE,FALSE
0,0,8,481.1666667,0,0.025,0,0,Mar,Returning_Visitor,FALSE,FALSE
0,0,4,2528,0,0.066666667,0,0,Mar,Returning_Visitor,TRUE,FALSE
2,1,24,1708.694444,0.007407407,0.014814815,10.10222222,0,Mar,Returning_Visitor,FALSE,FALSE
0,0,7,289.5,0,0.014285714,0,0,Mar,Returning_Visitor,TRUE,FALSE
0,0,1,10,0,0.1,0,0,Mar,Returning_Visitor,TRUE,FALSE
0,0,16,676.75,0.014285714,0.035714286,0,0,Mar,Returning_Visitor,FALSE,FALSE
0,0,4,36,0.05,0.1,0,0,Mar,Returning_Visitor,FALSE,FALSE
2,0,6,90,0,0.025,0,0,Mar,New_Visitor,TRUE,FALSE
0,0,16,630.75,0,0.04047619,0,0,Mar,Returning_Visitor,TRUE,FALSE
8,2,14,1649.5,0,0.005555556,0,0,Mar,Returning_Visitor,TRUE,FALSE
0,0,5,77,0,0.04,0,0,Mar,Returning_Visitor,TRUE,FALSE
5,0,3,103.66666667,0,0.025,0,0,Mar,Returning_Visitor,TRUE,FALSE
4,0,22,4758.625,0.019871795,0.09,0,0,Mar,Returning_Visitor,FALSE,FALSE
0,0,10,322.5,0.04,0.07,0,0,Mar,Returning_Visitor,FALSE,FALSE
0,0,11,919,0,0.027272727,0,0,Mar,Returning_Visitor,FALSE,FALSE
18,6,79,3140.3613640000003,0.003333333,0.014008551,25.96702005,0,Mar,Returning_Visitor,FALSE,FALSE
4,0,66,2968.4333330000004,0.011428571,0.01725974,9.162351243,0,Mar,Returning_Visitor,FALSE,TRUE
1,0,27,1081.893939,0,0.010493827,1.865777778,0,Mar,Returning_Visitor,FALSE,FALSE
6,0,5,107.76190476,0,0.003571429,0,0,Mar,New_Visitor,TRUE,FALSE
2,0,11,551.5,0.007692308,0.038461538,0,0,Mar,Returning_Visitor,FALSE,FALSE
0,0,29,1089,0.006896552,0.013793103,0,0,Mar,Returning_Visitor,FALSE,FALSE
1,1,43,1191.808333,0.028787879,0.047348485,0,0,Mar,Returning_Visitor,FALSE,FALSE
0,0,7,314.5,0.033333333,0.066666667,0,0,Mar,Returning_Visitor,FALSE,FALSE
14,6,258,12166.9303504,0,0.00742538,33.6117917,0,Mar,Returning_Visitor,FALSE,TRUE
6,1,33,2520.442857,0.005882353,0.020602653,0,0,Mar,Returning_Visitor,FALSE,FALSE
0,0,1,0,0.2,0.2,0,0,Mar,Returning_Visitor,FALSE,FALSE
6,2,26,2094.8333333,0.006666667,0.013333333,7.169617487,0,Mar,Returning_Visitor,TRUE,FALSE
0,1,21,1411.25,0,0.003174603,0,0,Mar,Returning_Visitor,FALSE,FALSE
0,0,1,0,0.2,0.2,0,0,Mar,Returning_Visitor,FALSE,FALSE
0,0,17,927.1666667,0,0.014705882,0,0,Mar,Returning_Visitor,FALSE,FALSE
9,0,37,682.2387445400001,0.005128205,0.013043478,0,0,Mar,Returning_Visitor,TRUE,FALSE
0,0,4,135.5,0,0.066666667,0,0,Mar,Returning_Visitor,FALSE,FALSE
3,0,8,440.5,0,0.027272727,0,0,Mar,Returning_Visitor,TRUE,FALSE
0,0,2,68.5,0,0.033333333,0,0,Mar,Returning_Visitor,FALSE,FALSE
3,0,23,422.1666667,0.004,0.02,0,0,Mar,Returning_Visitor,FALSE,FALSE
0,0,26,694.3,0.023076923,0.036410256,0,0,Mar,Returning_Visitor,TRUE,FALSE
1,0,3,239,0,0.025,0,0,Mar,Returning_Visitor,TRUE,FALSE
4,0,24,1226.0793651099998,0.038461538,0.058577534,0,0,Mar,Returning_Visitor,FALSE,FALSE
4,0,5,138,0,0.025,0,0,Mar,Returning_Visitor,FALSE,FALSE
2,0,21,555.5,0.018181818,0.021212121,0,0,Mar,Returning_Visitor,TRUE,FALSE
0,0,7,496.75,0,0.011111111,0,0,Mar,Returning_Visitor,FALSE,FALSE
0,0,9,104.8333333,0.022222222,0.072222222,0,0,Mar,Returning_Visitor,FALSE,FALSE
1,0,4,52,0,0.0125,0,0,Mar,Returning_Visitor,FALSE,FALSE
2,0,2,530,0,0.05,0,0,Mar,Returning_Visitor,FALSE,FALSE
1,0,40,627.75,0,0.014634146,0,0,Mar,Returning_Visitor,FALSE,FALSE
0,0,1,0,0.2,0.2,0,0,Mar,Returning_Visitor,FALSE,FALSE
0,0,6,116.5,0,0.066666667,0,0,Mar,Returning_Visitor,TRUE,FALSE
0,0,8,144,0.025,0.045833333,0,0,Mar,Returning_Visitor,TRUE,FALSE
2,0,28,708.8222222,0,0.001190476,0,0,Mar,Returning_Visitor,FALSE,FALSE
0,1,1,2822,0,0.1,0,0,Mar,Returning_Visitor,FALSE,FALSE
0,0,7,126,0.028571429,0.057142857,0,0,Mar,Returning_Visitor,FALSE,FALSE
0,0,6,185,0,0.1,0,0,Mar,Returning_Visitor,FALSE,FALSE
0,0,6,218,0,0.066666667,0,0,Mar,Returning_Visitor,FALSE,FALSE
0,0,1,0,0.2,0.2,0,0,Mar,Returning_Visitor,FALSE,FALSE
0,0,30,484.672619,0,0.018965517,0,0,Mar,Returning_Visitor,FALSE,FALSE
0,0,19,439.8333333,0.005555556,0.003703704,0,0,Mar,New_Visitor,FALSE,FALSE
2,0,21,771.7,0,0.014035088,0,0,Mar,Returning_Visitor,TRUE,FALSE
6,3,34,1993.702381,0,0.02398374,22.80152439,0,Mar,Returning_Visitor,FALSE,FALSE
2,2,16,669.3333333,0,0.002222222,0,0,Mar,New_Visitor,TRUE,FALSE
0,0,3,19,0,0.066666667,0,0,Mar,Returning_Visitor,TRUE,FALSE
6,1,5,473.33333333,0,0.011111111,0,0,Mar,New_Visitor,FALSE,FALSE
3,0,20,660.8,0.00952381,0.019047619,0,0,Mar,New_Visitor,FALSE,FALSE
0,0,3,48,0,0.066666667,0,0,Mar,Returning_Visitor,FALSE,FALSE
2,0,22,360.03571426999997,0.001298701,0.039924242,0,0,Mar,Returning_Visitor,FALSE,FALSE
0,0,9,171,0.022222222,0.066666667,0,0,Mar,Returning_Visitor,FALSE,FALSE
12,0,61,2284.079167,0.005797101,0.017153855,0,0,Mar,Returning_Visitor,FALSE,FALSE
0,0,11,299.5,0.036363636,0.072727273,0,0,Mar,Returning_Visitor,FALSE,FALSE
0,0,1,0,0.2,0.2,0,0,Mar,Returning_Visitor,FALSE,FALSE
0,1,11,1146.5,0.018181818,0.054545455,0,0,Mar,Returning_Visitor,FALSE,FALSE
4,0,46,661.3083333,0,0.004166667,0,0,Mar,New_Visitor,FALSE,FALSE
4,0,33,622.3333333,0.002631579,0.007894737,0,0,Mar,Returning_Visitor,TRUE,FALSE
0,0,7,221.5,0,0.028571429,0,0,Mar,Returning_Visitor,FALSE,FALSE
0,0,44,441.7916667,0.004545455,0.018181818,0,0,Mar,Returning_Visitor,FALSE,FALSE
7,0,37,1193.605013,0,0.0165,0,0,Mar,Returning_Visitor,FALSE,FALSE
3,0,11,261,0.018181818,0.054545455,0,0,Mar,Returning_Visitor,FALSE,FALSE
0,0,3,10,0,0.066666667,0,0,Mar,Returning_Visitor,FALSE,FALSE
0,2,1,64,0,0.066666667,0,0,Mar,Returning_Visitor,FALSE,FALSE
0,0,80,801.802381,0,0.0035,0,0,Mar,Returning_Visitor,FALSE,FALSE
1,0,40,1380.166667,0.005,0.0225,0,0,Mar,Returning_Visitor,TRUE,FALSE
0,0,5,53,0.04,0.08,0,0,Mar,Returning_Visitor,TRUE,FALSE
1,0,17,2655.5,0.0125,0.03125,0,0,Mar,Returning_Visitor,FALSE,FALSE
0,0,3,27,0.066666667,0.133333333,0,0,Mar,Returning_Visitor,FALSE,FALSE
0,0,13,255,0,0.015384615,0,0,Mar,Returning_Visitor,TRUE,FALSE
0,0,2,221.5,0,0.05,0,0,Mar,Returning_Visitor,TRUE,FALSE
0,0,7,225,0.028571429,0.085714286,0,0,Mar,Returning_Visitor,FALSE,FALSE
0,0,7,125,0,0.028571429,0,0,Mar,Returning_Visitor,FALSE,FALSE
0,0,12,323,0.033333333,0.066666667,0,0,Mar,Returning_Visitor,TRUE,FALSE
5,3,32,2241.8297620000003,0,0.00430839,0,0,Mar,Returning_Visitor,FALSE,FALSE
12,0,96,4544.8897909,0.006635802,0.027174712,3.541145833,0,Mar,Returning_Visitor,TRUE,FALSE
0,0,5,116,0,0.04,0,0,Mar,Returning_Visitor,FALSE,FALSE
0,0,2,0,0.2,0.2,0,0,Mar,Returning_Visitor,TRUE,FALSE
3,0,27,1599.666667,0.026666667,0.058333333,0,0,Mar,Returning_Visitor,TRUE,FALSE
6,0,13,789,0,0.013333333,0,0,Mar,New_Visitor,FALSE,FALSE
0,0,5,488.5,0.032727273,0.033846154,0,0,Mar,Returning_Visitor,FALSE,FALSE
0,1,25,1250.65,0.041666667,0.05327381,0,0,Mar,Returning_Visitor,TRUE,FALSE
1,0,37,1548.166667,0,0.005263158,0,0,Mar,New_Visitor,FALSE,FALSE
0,0,7,495,0,0.00952381,0,0,Mar,Returning_Visitor,FALSE,FALSE
4,0,21,354,0,0.002380952,0,0,Mar,Returning_Visitor,FALSE,FALSE
0,0,2,0,0.2,0.2,0,0,Mar,Returning_Visitor,FALSE,FALSE
4,0,13,413,0,0.014285714,0,0,Mar,Returning_Visitor,FALSE,FALSE
0,1,51,2122.656061,0,0.007051282,9.294775641,0,Mar,Returning_Visitor,FALSE,TRUE
0,0,35,1231.160256,0.005714286,0.023619048,0,0,Mar,Returning_Visitor,FALSE,FALSE
0,0,1,0,0.2,0.2,0,0,Mar,Returning_Visitor,FALSE,FALSE
0,0,17,341.6666667,0.011764706,0.041176471,0,0,Mar,Returning_Visitor,FALSE,FALSE
0,0,1,0,0.2,0.2,0,0,Mar,Returning_Visitor,FALSE,FALSE
0,0,21,1686.333333,0,0.030952381,0,0,Mar,Returning_Visitor,FALSE,FALSE
5,0,3,475,0,0.028571429,0,0,Mar,New_Visitor,FALSE,FALSE
1,0,34,2161.979365,0.00625,0.020233586,0,0,Mar,Returning_Visitor,FALSE,FALSE
9,2,17,516.11269844,0.008695652,0.035397453,0,0,Mar,Returning_Visitor,FALSE,FALSE
0,0,1,13,0,0.1,0,0,Mar,Returning_Visitor,FALSE,FALSE
0,0,30,390.6666667,0.006666667,0.056666667,0,0,Mar,Returning_Visitor,FALSE,FALSE
0,0,11,253,0,0.027272727,0,0,Mar,Returning_Visitor,FALSE,FALSE
